Image,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
S5000L01.jpg,0.5045524582110397,0.1283993244279032,-0.008315040065368415,0.04715252480087347,-0.043397450013852715,-0.1032339446902843,-0.08596724297429166,0.010331319422228098,0.10080186868223473,-0.19682759398393643,0.43832628895191844,-0.04370579911912994,0.19385998133286794,-0.014078616456653634,-0.04146906940970583,-0.08311800634880323,0.03549991309470685,-0.18776332051430736,0.028497560139696128,-0.07553084899483636,0.19153121360257913,0.10284523113223386,0.05372300954657828,0.13120001423722094,-0.07854810944512908,-0.0006877909932447066,0.06718735112404486,0.09046281483289724,0.021784424191215585,0.14703492130634113,0.02010714175809244,-0.020809201656462495,0.05448090506944296,0.029316218185002425,-0.07712083442107073,-0.026484276825658837,-0.07726675305388819,-0.019190769932903022,-0.05562144343283232,-0.09779904922720392,-0.020128277742338597,-0.021054354716421173,-0.05453424752273223,-0.026223838747968714,0.0429889535969823,0.07459897276267556,-0.004578979768210664,0.0784437906104294,-0.12203079161370632,0.05581337552900101,0.10538522968480385,-0.02688750244158712,-0.05550824347988545,0.008982101579674395,0.13656845957324723,-0.0038839957480251404,0.09046485088746065,-0.042352571569729436,-0.03303008429008923,-0.04156849865750521,-0.08454668592689281,0.004522199321441179,0.06871886152035107,-0.020132878854940195,-0.10604081319219369,0.06513855127503494,0.18066229823946708,0.023918729163534585,-0.01429962770378495,0.009731507800354911,-0.05031578226205492,-0.01992796020984017,-0.0405280522863321,-0.0466615313308722,0.009927550081515326,-0.06847311003388619,0.005100937908819524,-0.061280941010738846,-0.07372649772809278,0.0577687062747928,-0.0002906480785042145,-0.07144834417325216,-0.011948315618022306,-0.004668183894227637,-0.013206614134492022,-0.009356452456349352,-0.029566393753222165,0.06970554213413678,0.042860651597603903,-0.006089069033297307,-0.07729078741368278,0.023871082142611764,0.03797077160962815,0.00782520641040083,-0.0120784471134573,0.01979758802403531,-0.015442046797423694,0.05666527475126168,0.008871770475320177,-0.017276039215347275,0.07612078415703392,0.0640067627491678,0.04201771646356092,0.0017321443095189017,0.004909613094367667,0.0007899327164184905,-0.03850678742702191,-0.005882552248905624,-0.008001442839278757,-0.034616158563125846,-0.0460245786459503,-0.09748236534066093,-0.01911056567983037,-0.0328319795718888,0.010336652695134008,-0.021260739812157786,-0.020716666735314176,0.007149807663660928,0.015335129333870576,-0.02771426026525251,0.003904765306021959,-0.018691577292972446,0.002632302748758495,0.08310379341663986,-0.05922899923511577,-0.00640862844247775,-0.028559783825995028,0.02982016961037637
S5000L02.jpg,-0.29342695144950875,0.1162670158147381,0.12999650347850997,0.05507060922222704,0.19207777169790147,-0.1348553188863567,-0.014685901382430045,0.09704305602740718,0.09625438553146823,-0.2432480211716381,0.012196653675684302,-0.16792480605496893,-0.15535667851810284,-0.16759334259726785,0.20139113540477366,0.14555430913423306,0.1606609413632665,0.07983785457341812,0.133646794464613,-0.019328808295113103,-0.12021322040181957,-0.1625124696484186,0.23860245581759054,-0.0983295393862276,-0.04070320884725174,-0.029085446685610916,-0.10195160624966444,-0.12057475342376955,0.1481026075576975,0.0253095567720089,-0.05565350146720728,0.008321620106351848,0.041671160116398424,0.17162751317318498,0.10106756079873835,0.13871133078915826,0.011806834563503071,-0.11698505704966652,-0.004929579002042476,0.01518392949182572,-0.07673822217788542,0.20360615380571823,0.09823104424520604,0.02013681386812143,-0.032644919131466145,0.17885006146774457,-0.11064488960310107,-0.04959861423813123,-0.009506594488537874,-0.125922398871867,0.12467888471212461,-0.0385154715855122,0.14773972068418373,0.041062793329088375,-0.05299311954083757,0.11921746125077588,0.0002523748917201266,0.04803899995588407,0.006077192922463304,-0.030707893813122177,0.005339285648584075,0.06977324348054602,-0.030570496014724908,-0.01134369699979434,-0.021748857003383536,-0.014942630983401142,0.022128158669410678,-0.03760564412690705,0.0952815984118707,0.11014589430061691,-0.07023161422952205,-0.045903719764324696,-0.01424613936806533,0.017950694167778173,0.014832234024502705,0.04725241685049365,0.06759425137885332,0.11819599170850732,-0.03881004894966854,-0.02237937662368372,0.01195506237528883,-0.07266707198017905,0.05018904358719726,-0.04920084502080441,0.01936247286419041,0.022625925592669266,-0.021198793038109447,0.000887996044649025,0.043828929152845045,-0.09346991966196445,-0.022649437726831218,-0.004149006521163495,-0.020535108795933003,-0.03431437236314355,-0.0638491943546493,0.014509166080517496,-0.03591081292733249,-0.016851565529376288,-0.015651568903072344,-0.050376763802874695,-0.045538869003540434,-0.033064012338866564,-0.017365089417754845,-0.05700536395451183,-0.0640931627962455,-0.012237469248461391,-0.0322692586156525,-0.0532771101912133,-0.06322849570366978,0.007714045896870121,-0.006587764898829817,0.01416296667765971,-0.09763786821666877,0.001470984601793839,-0.0021864695587148,-0.009122272966435785,-0.05734698539750116,0.005163297460610132,-0.05366667371160755,0.009824044637612647,-0.01599323970109671,-0.04694411756939706,0.02962636544762168,0.03083228704558678,-0.03108891885726647,-0.054887647420248875,-0.007307109260465885,-0.019793242996427502
S5000L04.jpg,-0.7219613810040204,-0.26085833032311706,0.01726930007897896,0.07274404122122759,0.1441014992921188,-0.12614219173470126,0.14095201400994037,0.05458610408885285,-0.04822870309546672,-0.09678520372211309,0.04438506240394432,-0.03280002709183852,0.33652438742813223,-0.1595525916881578,0.039030869818125716,0.1429604704121335,0.10700981274454785,-0.018732262189961327,-0.08138438472460117,0.10323291491281464,-0.027998055622147223,-0.00028709730406633764,0.008650855674948246,-0.020193508610320515,-0.022322282379847135,0.03941928133132062,-0.09308435766137105,-0.049739532817449625,-0.07226737896425345,-0.10663972064786195,-0.025118200589021155,-0.010992844686416285,0.020651454125015963,-0.00791640749435395,0.026520473923088993,0.0057546344732317825,0.03169257018032925,0.044467523760010376,-0.05666585950296873,-0.0025524841944153157,0.0066347679036559805,-0.05333297605591097,0.0091569292822784,0.014665466836522444,0.042118063379957806,0.054088581256410515,-0.06495667664619265,-0.022709727907973445,0.050705425835835344,-0.08084420219556826,0.029771885326384077,-0.008659694950611132,-0.017898050600257103,0.052471408242945106,0.010058390916560044,0.011581864973259477,0.03928992206938935,-0.06700693526177022,0.05394595010952099,0.060382371348783076,-0.033223514826793164,-0.01775419149492063,-0.08062007192315697,-0.03870791660281044,0.016812868384048326,0.031194143002313178,-0.014232847095052235,0.019190195707990614,0.07469136541134364,0.049282442013982304,-0.026554725623451642,-0.04449668716049318,0.010693942389208485,-0.05799339597340754,0.0264730803848948,0.026971099339478576,-0.019309578658544765,0.006738978796160678,-0.028396211132213113,-0.027565132622639325,-0.03755493414064828,0.03177757324631707,0.028709994226747082,-0.06908276556220436,-0.024129252399874457,-0.0012902386766153796,0.009062062106405859,-0.04843486570215621,0.012005198509740507,-0.028169388568151245,-0.028480507519018223,-0.02771387803292088,-0.02510279307129245,-0.005864672187709823,-0.026897933352759112,0.006845625289507544,-0.07033750064368638,0.012325726193846207,0.017307645817351714,0.01769297210540816,0.014763137202364237,-0.02595504344855804,0.02270164148632652,-0.02381082438638869,-0.019878796363058126,0.00947767251938822,0.012716200203381692,-0.03404991398903579,0.008801595535061017,0.013842677797725531,-0.029601183461103027,-0.04139897210337605,0.032934620317132526,-0.02640792150793642,0.029786605184230607,-0.02375255577466669,-0.029076337841969453,-0.015625502303702025,-0.025253330039214848,-0.006060922366492368,-0.011157398100882255,-0.008558107924450416,0.010828301723887811,-0.012624898890605927,0.016732275203964156,-0.02876275308169731,0.023173962743188878,-0.005483863168204187
S5000L05.jpg,-0.07414721179540475,0.3188496155517897,-0.15933234583957434,0.2136170825884597,0.3055193599738742,-0.0926886603463019,0.13261425284684045,-0.3300916341130037,0.057321519594117055,0.17660141584672204,0.19909268793562748,-0.08130295015699032,0.21455097492977315,0.11223517420844292,-0.05957178693699377,-0.06560303181430271,0.18667038767102626,-0.03855791053014081,-0.032440246523545324,-0.15031353725731178,-0.08821845967118445,-0.008102533956854428,0.10070931479227926,0.13690980468922084,-0.11922391937836013,0.1404404760803136,0.07199621919864749,-0.06481839246241726,-0.03663545416762044,0.07420215155767268,-0.01694035864389589,-0.09824201176902245,0.08208335897898353,-0.08832730795905179,0.04797735455600804,-1.3026625158931883e-06,-0.10992595160948199,-0.02346908364580499,0.013952891806260083,-0.004613570096436253,-0.06952596690404561,-0.0008253773027519358,-0.05957902446679544,0.007461187980622092,-0.0014161401692781225,0.0802628930993741,-0.07823723287784311,0.12642253821597332,-0.07021558686386453,-0.055730201033801545,-0.01030870874251192,-0.10405593078414317,0.041355055861239824,-0.0640858540568047,-0.0943847272020248,0.0013132181943400038,0.008761304590558126,-0.017134971189447293,-0.010689098208756158,0.04323551115899779,0.22748892784903396,-0.05697641024722598,-0.01298914903231563,0.054408226103725636,-0.06308736453470469,0.0998572635791836,0.03743438147745648,-0.06674446326692025,-0.021817034348564707,0.00967578258590827,0.01403225419766009,0.08656413148518485,-0.0017930960216433305,0.020421003666846644,-0.03227937930248444,-0.004558224981601118,0.031120928784150306,-0.031202963305605284,-0.06306636456550026,0.03409620456517502,-0.025293691914400313,-0.05781869508052805,-0.014502276185234076,-0.05269132326257233,-0.005249647578947846,-0.03589653802874958,-0.07251808441794912,0.045161886531753535,0.0604170368733804,0.01890696077388167,-0.07849248877617009,0.01918549095312605,0.007546222469597752,0.050684302283666216,0.014304765853495402,-0.049511819384818405,-0.0044801999302477484,-0.008577212132005933,0.0896835457150344,-0.014625123100485075,0.03955675275559557,-0.06641209832468228,0.011042038944280746,-0.03308204994195012,0.0015292503021877095,-0.07868033477813292,0.0312972429145023,0.013671417444063073,0.05303699567195381,-0.03746769945064689,-0.002719029469135816,-0.017770478473627196,0.06493604410421897,-0.026908288840754347,-0.0009430695125953536,-0.06165779430269125,0.03511452085148528,-0.016822946161345012,0.04655997670270165,-0.026896330966858922,-0.036572571428633606,-0.11469271380417682,-0.020585979807623354,0.0230295144100484,0.025453827749471324,0.043049030951012424,-0.032154849789311296,0.029073412519271768
S5000L08.jpg,0.006368735021532652,0.2750453078449477,0.011515046017150785,0.3703839443029215,0.15058966397666546,-0.1405499756179063,0.16805122211931217,-0.2919060353485382,-0.10838809645786285,0.2139807742512783,0.2532689794619129,0.028633418796843533,0.08270323695452754,-0.10998148980288175,-0.32331399083821777,-0.04211307769267198,0.1352438875445365,-0.11929120822010111,-0.04159707660022595,-0.13466821477897772,-0.17607404532424334,0.0926716371222905,0.1573707169490576,0.16959584288609145,-0.09407753669600483,0.09887526626040945,-0.025788218987973243,0.14718074479427098,-0.10128417276953314,0.0909574797732556,-0.09396627300884862,-0.020457988238522615,0.04228602922586917,-0.02364303697409972,0.04673614804218177,0.07835251852934835,0.0968711150454315,-0.03066555088727747,0.007816149916011124,-0.03577096421734428,-0.05156862446424144,-0.10750322663880446,0.017834643357010283,0.05754187963358513,0.019631439224803066,-0.018696832945778223,0.010953098562075872,0.0023732947308655987,-0.023269171825947784,0.08947748509417765,0.00686659192021543,-0.062469866269510566,-0.037016288202652264,0.05968057711406397,-0.01224685273618278,0.01627811812181492,0.08000197113420134,-0.02554646186455215,0.018960860666266895,-0.06697495624383593,0.11545571581034551,-0.004610624319964712,0.02262533416199804,-0.010306269072733304,-0.0015231950802107796,-0.05358636475638386,0.010284014223347557,-0.0793314719793113,-0.02657703950624835,0.06001810581537163,0.10366216381758397,0.027099575450823525,0.013789868643743736,-0.07191437792261336,-0.03677279911801741,0.015052685987439715,0.026159182005359972,0.019838870081822547,-0.0032879079098672957,0.02546941446372686,-0.07878632681285569,0.02384177723545237,-0.006927836152880039,0.0012331794637581717,-0.099227525153973,0.020366326960864118,-0.04534924886105687,0.005821623313656969,0.019055256554543588,-0.019628383439944035,-0.06505515647105278,-0.008080376440902273,0.03202473011610865,0.010484638301266096,-0.02409947988985657,0.012409561016379845,-0.0027411472148437866,-0.009388906139758142,0.04481204077090419,-0.03077008242164902,0.008380694257436105,-0.030048685717420656,-0.006146766214110404,0.0018513986601060425,0.005144636392658346,-0.05107578672587591,-0.04432467117931708,0.0010769515545692202,-0.038519346975008,-0.014728933091200469,-0.05944776671559549,0.02535116914175779,0.048317965932694315,0.007806927679123586,0.01678765668798794,0.02849915599077373,-0.005345825154424881,-0.010816365713320827,-0.015955988317690767,-0.03172522938067096,-0.006668465400688007,-0.007203981797749962,0.019924489419061536,0.03817842956980734,-0.042487113516723365,0.029743419395098558,0.006211307737400187,0.020600399401014914
S5000L09.jpg,-0.664339721379983,0.18630672928129305,-0.20073602445557762,-0.1815175200508793,0.13534313400335582,0.15480145730479591,-0.2171795959402812,-0.017510267862637683,-0.08879427407408294,-0.016969762845219213,0.13528693898348493,0.09135632867438187,-0.059945824144605996,-0.024439823290972194,-0.12081031604948715,0.05141715462267596,0.07775272403171009,-0.1755958745360256,0.14769935024658343,-0.06633512423469456,0.02389171043576603,0.014196473307709435,0.14034481061130707,0.04014389855132149,0.041251328821520876,0.10881605919253029,0.0827602652425463,0.013523417424390219,-0.061369367536655464,0.04941497666548242,-0.11753532604553873,-0.028465345432358236,0.08158166939765393,-0.05559881174688489,-0.04777007188995176,0.14449869413173355,-0.09915462301917159,0.05019320553536423,-0.050784205558867125,-0.04725611059548427,-0.046711892945160795,-0.12464191193875562,-0.020316415077823603,-0.0037286557539204317,0.035782793677520026,-0.07683689188565493,-0.023903863426378024,0.00946149409538168,-0.0322320232511948,0.06557650070900527,-0.012027336572793054,0.019858217868801018,-0.009840053572358714,0.05683137757638231,0.07074852583040032,0.015453940864751147,0.09560693082782637,-0.03097773630758,0.01571779702791932,0.004710094029746555,0.00789552119175743,-0.030952527903475878,-0.0061839479304887845,-0.00014868060002751047,0.018919953541479125,-0.018499926683681157,0.03942341928849757,0.033391730110844196,0.024846905817097243,0.0747571267643902,0.011506599798098597,0.10245234641777719,-0.01120520345455246,-0.018629673070644153,0.019294568847538503,0.028976880651294834,-0.029713752963053616,-0.03299626415434164,0.09411864004350938,-0.07343262212549853,-0.005551656894316463,0.03671564797571004,0.05755504873099295,0.057000544321230584,-0.03089081633893303,0.03775753122266455,-0.009169978152397264,-0.016620033459987915,0.03925982870962212,-0.04177552274702275,-0.035457452908393916,-0.023908569650178218,-0.013298841189750076,0.03018223180166256,0.0229900942595628,-0.0012394892573026905,-0.034654905412652,0.014098448604514315,0.04930409022058958,-0.022765440849913558,-0.012479996879599844,0.009906755274007308,0.02920042086984252,-0.028748747804429875,-0.04743523733185689,0.0065132061589164274,0.02784719584784925,-0.005581976190054503,-0.00047596284985032707,-0.020085707540371128,0.04682119383035179,-0.030050939786702573,0.014507415079352801,0.011227375998885568,0.03169003392550617,0.026182081486844234,0.0011658655510266562,0.006072879673414614,-0.03683013872505564,0.004708305179694264,-0.021668821009315997,-0.018735629048736133,0.0017848387121586283,0.010267475915884255,-0.019394197221035473,0.03805882422031723,-0.021452082871147485,-0.03331195987502457
S5001L00.jpg,0.6287172764535749,-0.1227993918678983,0.20578263847014389,-0.14866756737007358,-0.05174519865356257,-0.22142278478767158,-0.18969666193396698,0.18926643788452155,-0.10724337923563697,-0.23282784721078015,0.2715469425062018,-0.04731155243119684,0.00674328945008718,-0.0037164244105774126,0.01875897784440196,0.11476094246702108,-0.0033114177483588854,-0.032075296272240685,-0.11284587847112322,-0.0030349095772698085,0.05270916977342706,0.040727353920928196,0.09142763583481932,-0.14480567613386527,0.05481430324341644,0.04756940414661108,-0.07649154208346602,-0.04028605517262388,-0.08846079182647301,0.10634884303199285,-0.0040900301018278705,-0.21037145172940883,-0.03303748449053741,0.005163009101783705,-0.012481898280518386,-0.0007804937981715997,-0.04931994029175631,-0.0855208073353209,0.026851644781769286,0.050808621085679566,0.01895723825445487,-0.001822267149202244,-0.0006289158410633632,-0.023022837673189335,0.024387241217058663,-0.03156329795749277,0.05541459012414374,0.050887484107291665,0.05565805800593207,0.08260669306119522,-0.040238144283833696,-0.025013458475949022,0.024243856505132985,0.11121268230963673,0.11291523120444,-0.013115771392933778,0.05600294622169936,0.00912175799895852,0.07650490137363238,-0.04736470242901192,0.008993041073111064,0.01793773524711745,0.006585729060936084,-0.018207978588995425,0.005837702840952038,0.0602138516933402,0.027062566067950763,-0.057563660102384194,-0.0028234712104025952,0.017442052690557593,0.07987626586032592,-0.0783931841692073,0.006286754607870487,-0.02209396259434203,0.0042376557327698,-0.004630905839304743,0.031450848184804994,-0.024254054638110856,-0.032851153945968374,-0.024610713584293065,0.07568982648742799,0.028690522128094902,-0.013253546283543065,0.008634802860462887,0.006077351098721918,-0.03650893958891201,0.019051139592963784,-0.019320729187152184,0.05795552745881273,0.017145540741177537,0.029628021175770746,-0.008788498317011163,-0.01837363052839283,-0.01597909189987898,-0.030449662758069235,-0.030771274604364525,0.01060080915408977,0.009339742787257728,-0.021757624721430578,-0.012143931772305099,-0.03686809910185996,0.010784387556243627,0.018847911089848773,0.012775272945577476,0.02284382518811595,-0.012032815323057507,0.015848911932887507,-0.033515076290844305,-0.007645703847672672,0.013803610546039553,-0.011886191215557217,-0.019635717667372113,0.023900691264958498,0.009787554387987733,-0.0003213544710658519,0.0052092796319647364,0.014729118338531508,0.018567187136388316,-0.01467653634988607,0.0339415513013703,-0.009342696297232856,-0.005566666858477816,-0.010621849241431362,-0.015755100973020346,-0.0023465153325031357,-0.012258694315594733,0.015661833951231156,0.024743188993399577
S5001L01.jpg,0.2176782424715975,0.060347210411532425,-0.4237363085370274,-0.03954330496480526,0.06416948365416213,0.2001346315131612,0.2956913511213585,-0.2695372115039363,-0.06710516517948702,-0.15207833685219613,0.013412073093403627,-0.34617688961100684,-0.1076021374012227,-0.056574242588067286,0.03481068973985061,0.18673860507116735,0.057537787662881194,0.12611945800571692,-0.05260816835933413,0.024928572708293423,0.16791450766533797,0.07150059916256336,-0.11820802844666511,0.11260986277381917,-0.012369032960353696,0.027894978408441816,0.0849189219118412,0.0899406517564629,-0.04075864310994794,0.13274820454465425,-0.03074600063138011,0.14539995286107715,-0.12324679795921317,0.07726145179182392,-0.047865326983478694,0.014695213226802424,-0.11035767773286995,-0.02881392375102803,0.09767255832740601,-0.1151371459380505,0.11858422074669119,0.07002894542958082,0.0736266391248121,0.02173966800610961,-0.04203597233020449,-0.10646417758755604,0.06006973165683587,0.10417144452303974,-0.02653870490951252,-0.07714839883712632,0.004667858685949763,0.07209323329186064,-0.0011651140660489721,0.04640199743881265,0.026142321555830062,-0.13386353348819777,0.04496701627744132,-0.018395399302565615,-0.008487384610259064,-0.002947896102649573,-0.01277623793287419,-0.0015510296735449219,0.06957652454663743,0.0006170526670842543,-0.0011333275602056858,0.008165686612122145,0.05470209033494396,0.03209193099636589,0.053677713623071846,0.0017510722717484404,-0.03442771109985313,-0.004403451516439837,0.012459499606119787,-0.0036297797517639303,-0.028577035298990472,0.044279668314898574,0.05806636590016194,-0.02112166534239379,0.025795559945158923,-0.05091499327637752,0.027336525679569117,-0.03282006304307493,-0.020795723009706432,0.0598786077767938,0.009187973289603734,-0.0067217881316754486,0.07028934718208331,-0.008575810918686486,-0.04076201858222089,-0.030422109582490683,0.03130532570292179,0.04727900897004197,0.023191543561399682,0.0004399094404583361,0.019635661686910316,0.003453807793271532,0.005753059229818388,0.027461653305690472,-0.002856372029369278,-0.025278750018163296,-0.014001296308419812,-0.010994875772923442,-0.0026467961929649724,0.0504493123317616,-0.08611113223351063,0.047338736566738863,0.0018547866803808987,-0.03553429763584526,0.02518687391044189,0.023007536904380274,-0.03406101312631325,0.03534331557318977,-0.07569984590901464,0.062267118426726845,-0.027450752615050884,0.0041977677546833425,0.02619304980488087,0.05717486019995885,-0.005189391531226552,-0.0071281292167534776,0.03735705997601915,0.0006642634006779408,0.012925636270553492,-0.03610449410758645,0.00024305124652166264,0.004430226380278999,0.017495576210761893,-0.024931654619543133
S5001L02.jpg,0.12228063064875969,-0.02100736354159577,0.14526618444454392,-0.37483672442187554,0.2446540313783694,0.25602701877484146,0.04547748971299377,-0.5048726995606884,-0.14053648082731612,0.014183554803876704,0.15194871105934615,-0.1468042388957243,-0.07736059680934698,-0.0673984249894706,0.15371961611960955,0.03701357295538769,0.20612441064660686,-0.07402798371647172,-0.21551333602400882,-0.1382429036861745,-0.08755168529459025,0.04523082110277772,0.009533201441147419,-0.03282680026998682,0.023063643235681174,-0.12100841978308162,0.002918418343120178,-0.07971749918034354,0.07936818261780687,0.10121913266174401,-0.04153764655040408,0.09180523714244353,-0.07841593698825983,-0.012926429758250174,-0.07073771965962061,0.009720552279091911,-0.07478293839585863,-0.05385096950668543,0.06478514045879526,-0.04549947736595316,0.0038708344730207134,-0.05715086516244092,0.1191628598936815,0.05265331537171346,0.06838081653672429,-0.031039478697880082,-0.05586127863337264,0.02314560205698292,-0.00028614868241597373,-0.02563705873219068,-0.0184727286027779,-0.022121839920207574,0.05627584836650136,-0.002668820069331223,0.07279031768094757,-0.042412852895249584,0.062275115779834515,-0.02862646198648368,-0.038857382723905556,-0.03959574207851139,0.02929114810944771,-0.0034450214424932707,-0.046693755226042584,0.013584296580923784,0.028453301975166958,0.022293447640623982,0.029221955746280753,0.10337722218825203,-0.009673639947384032,-0.007324268128552545,0.09803774181110275,-0.023994010265875745,-0.054065502178828745,-0.024840648097193687,-0.008646758171250359,0.06236357245764054,-0.0015968933912852454,-0.032806152767941736,-0.019950814339187432,0.000999680850652117,-0.004059033545670883,-0.011524076910251979,-0.07251302543561089,0.006757642197896252,0.02410344444017646,-0.061371829662539054,0.08113434106341069,0.06568025958324235,-0.027979656024687345,-0.004686910329965556,-0.001102016875526717,0.014809709235372599,-0.037038791894253936,0.0594438060999943,-0.03573152127849012,-0.0031783861969262098,0.0025348260046430403,-0.011734479549617502,0.00142442524131606,-0.034193839427418306,0.0008821576657351496,-0.024059201240617403,-0.06451841804946189,-0.059925497965692354,0.027742799341814662,-0.02284474715754973,-0.013557528895314164,0.03921079091063173,-0.02739030791177823,0.0297236386245271,0.013794666049404764,-0.02243172484446013,-0.05050734645349611,0.011634361178173755,-0.0038709326516579773,0.037552839097660884,-0.03763629510684742,0.05222915291793051,0.013572126211065865,-0.01118536236347664,0.008381640498459651,0.02020662404329034,0.02276297428884281,-0.044515283819231075,-0.008045586151076612,-0.02337042795738852,0.04508194448399109,0.011197595493283278
S5001L03.jpg,0.684330621058925,-0.30450531939729514,-0.040500689411920685,-0.24637959668980902,-0.044966314005781056,0.06354860850407612,0.07248272576316374,0.21940904901307823,0.0057390472664983925,-0.15719295749388104,-0.12185152526617223,0.1261981072844398,0.06852929686508713,-0.022066556853959595,-0.07681187074489804,-0.0032768085555894334,-0.13176884664547595,0.06605490786780434,-0.12014822529099774,0.0005033668066765758,0.159369459928473,-0.06796167875638298,-0.0460281639833889,0.0204563230731213,0.0003333536723883323,0.014327333839306497,-0.10087812218720535,-0.086814444663661,-0.07418296771932778,0.07199831375790951,-0.08602494955836494,-0.13865181000706298,-0.02903904354437169,-0.05651391398918537,-0.051353631142083266,0.04377397225651739,-0.14323179851366644,-0.08469288481832647,-0.059993458536738216,-0.05272673266777659,-0.04248165249137759,-0.03861658916451183,0.07894001076994495,0.09386556744400595,0.015028155642016741,0.015833968390383747,-0.021132443083816264,0.05559973624692507,-0.06462327346460939,0.04780927724131181,-0.024869847103591698,-0.030500560664358065,0.04194437604467724,0.03236139592687626,0.03264840343894465,0.005337370912919478,0.00024810196172312516,0.0002895482621645299,-0.010419915012731873,-0.02534150187248165,-0.022844718881978445,0.006227147898695172,-0.01295066826767175,-0.02583963439248476,-0.01881450583390581,0.05299762424864774,-0.011658745586759882,-0.06875857571231957,-0.047569363504124385,-0.0021839912867542403,-0.012724266309266121,-0.013489615927483257,0.03529118776892333,0.0019342160588513607,0.026972222429003597,0.02613691154208662,0.020940737042119205,-0.016278288401377176,-0.006219384461987246,0.03011473548330897,0.015618505697582198,0.009192346093858328,0.006348957194909019,-0.034153681047799235,0.017153611616486927,-0.022619700638142178,-0.06681715591099628,0.005366698122330413,-0.000692443749031408,0.0018020381091476286,0.019729919029284667,-0.004928486851551059,0.004886349658064196,0.004201215751100087,-0.013068360456129278,-0.005038821609738706,-0.04284219940084021,0.03965928654288875,-0.05617220055457054,-0.008941949011866698,0.011292882269681326,0.055776023724682725,0.003571231316080438,-0.009147879915442395,-0.02602427315330906,-0.012843000988497761,-0.0053475254171560325,0.016443228034603276,-0.029785926498758296,0.023964307234075468,-0.007883414121697437,-0.0007250975704154219,0.01779049860800471,0.027648021683177072,0.00019743274670723878,0.02626074412271596,0.009856400049280102,0.030962207888908695,0.04260192057867381,-0.0004596441979462776,0.04507042547119879,0.0035762857157332017,0.028143450636265353,0.010347276247593053,0.05183008743219816,0.030515693827155098,0.0003684962492341051,-0.035518643307547136
